engine,agent,mcts_iterations,mcts_rollout_depth,mcts_exploration,size,map_type,enemy_profile,item_profile,wall_profile,enemy_count_setting,items,wall_density,max_steps,seed,episode,map_seed,experiment_name,cell_id,won,turns,damage_taken,final_hp,remaining_enemies,map_width,map_height,generated_enemy_count,generated_obstacle_count,generated_obstacle_density,structurally_valid,reachable_floor_fraction,interior_wall_density,dead_end_count,chokepoint_count,min_enemy_attack_distance,avg_enemy_attack_distance,max_enemy_attack_distance
griddly,heuristic,,,,large,arena,light,normal,normal,low,normal,default,120,11,8,19,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=heuristic,1,17,3,1,0,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,3,7,11,11.0,11
griddly,heuristic,,,,large,arena,light,normal,normal,low,normal,default,120,11,9,20,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=heuristic,1,18,3,1,0,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,7,11,11,11.0,11
griddly,heuristic,,,,large,arena,light,normal,normal,low,normal,default,120,11,10,21,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=heuristic,1,16,3,1,0,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,3,3,11,11.0,11
griddly,heuristic,,,,large,arena,light,normal,normal,low,normal,default,120,11,11,22,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=heuristic,1,18,3,1,0,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,5,5,11,11.0,11
griddly,heuristic,,,,large,arena,light,normal,normal,low,normal,default,120,11,12,23,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=heuristic,1,12,3,1,0,17,13,3,26,0.14,1,0.9496402877697842,0.15757575757575756,3,3,9,9.0,9
griddly,heuristic,,,,large,arena,light,normal,normal,low,normal,default,120,11,13,24,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=heuristic,1,17,2,2,0,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,5,9,11,11.0,11
griddly,heuristic,,,,large,arena,light,normal,normal,low,normal,default,120,11,14,25,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=heuristic,1,15,3,1,0,17,13,3,26,0.14,1,0.9784172661870504,0.15757575757575756,3,3,11,11.0,11
griddly,heuristic,,,,large,arena,light,normal,normal,low,normal,default,120,11,15,26,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=heuristic,1,15,3,1,0,17,13,3,26,0.14,1,0.9784172661870504,0.15757575757575756,4,4,10,10.0,10
griddly,heuristic,,,,large,arena,light,normal,normal,low,normal,default,120,11,16,27,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=heuristic,1,16,3,1,0,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,10,13,11,11.0,11
griddly,heuristic,,,,large,arena,light,normal,normal,low,normal,default,120,11,17,28,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=heuristic,1,17,3,1,0,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,4,13,12,12.0,12
griddly,heuristic,,,,large,arena,light,normal,normal,low,normal,default,120,11,18,29,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=heuristic,1,17,2,2,0,17,13,3,24,0.14,1,0.950354609929078,0.14545454545454545,0,0,11,11.0,11
griddly,heuristic,,,,large,arena,light,normal,normal,low,normal,default,120,11,19,30,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=heuristic,1,15,3,1,0,17,13,3,26,0.14,1,0.9784172661870504,0.15757575757575756,2,2,11,11.0,11
griddly,mcts_small,50,10,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,0,11,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_small,0,13,4,0,3,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,2,2,10,10.0,10
griddly,mcts_small,50,10,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,1,12,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_small,0,14,4,0,2,17,13,3,26,0.14,1,0.9784172661870504,0.15757575757575756,8,13,11,11.0,11
griddly,mcts_small,50,10,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,2,13,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_small,0,14,4,0,3,17,13,3,26,0.14,1,0.9784172661870504,0.15757575757575756,3,3,10,10.0,10
griddly,mcts_small,50,10,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,3,14,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_small,1,36,2,2,0,17,13,3,26,0.14,1,0.9784172661870504,0.15757575757575756,9,9,11,11.0,11
griddly,mcts_small,50,10,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,4,15,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_small,1,21,1,3,0,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,3,3,11,11.0,11
griddly,mcts_small,50,10,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,5,16,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_small,1,19,2,2,0,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,8,15,11,11.0,11
griddly,mcts_small,50,10,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,6,17,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_small,1,22,2,2,0,17,13,3,26,0.14,1,0.9496402877697842,0.15757575757575756,7,7,11,11.0,11
griddly,mcts_small,50,10,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,7,18,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_small,1,20,3,1,0,17,13,3,26,0.14,1,0.9784172661870504,0.15757575757575756,2,3,11,11.0,11
griddly,mcts_small,50,10,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,8,19,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_small,1,21,3,1,0,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,3,7,11,11.0,11
griddly,mcts_small,50,10,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,9,20,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_small,0,15,4,0,2,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,7,11,11,11.0,11
griddly,mcts_small,50,10,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,10,21,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_small,0,25,4,0,1,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,3,3,11,11.0,11
griddly,mcts_small,50,10,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,11,22,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_small,1,35,3,1,0,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,5,5,11,11.0,11
griddly,mcts_small,50,10,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,12,23,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_small,1,26,3,1,0,17,13,3,26,0.14,1,0.9496402877697842,0.15757575757575756,3,3,9,9.0,9
griddly,mcts_small,50,10,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,13,24,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_small,0,12,4,0,3,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,5,9,11,11.0,11
griddly,mcts_small,50,10,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,14,25,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_small,1,21,3,1,0,17,13,3,26,0.14,1,0.9784172661870504,0.15757575757575756,3,3,11,11.0,11
griddly,mcts_small,50,10,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,15,26,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_small,0,13,4,0,3,17,13,3,26,0.14,1,0.9784172661870504,0.15757575757575756,4,4,10,10.0,10
griddly,mcts_small,50,10,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,16,27,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_small,0,15,4,0,2,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,10,13,11,11.0,11
griddly,mcts_small,50,10,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,17,28,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_small,0,34,4,0,1,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,4,13,12,12.0,12
griddly,mcts_small,50,10,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,18,29,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_small,1,34,3,1,0,17,13,3,24,0.14,1,0.950354609929078,0.14545454545454545,0,0,11,11.0,11
griddly,mcts_small,50,10,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,19,30,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_small,1,21,2,2,0,17,13,3,26,0.14,1,0.9784172661870504,0.15757575757575756,2,2,11,11.0,11
griddly,mcts_medium,200,30,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,0,11,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_medium,1,21,3,1,0,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,2,2,10,10.0,10
griddly,mcts_medium,200,30,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,1,12,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_medium,1,23,2,2,0,17,13,3,26,0.14,1,0.9784172661870504,0.15757575757575756,8,13,11,11.0,11
griddly,mcts_medium,200,30,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,2,13,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_medium,0,18,4,0,3,17,13,3,26,0.14,1,0.9784172661870504,0.15757575757575756,3,3,10,10.0,10
griddly,mcts_medium,200,30,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,3,14,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_medium,1,17,3,1,0,17,13,3,26,0.14,1,0.9784172661870504,0.15757575757575756,9,9,11,11.0,11
griddly,mcts_medium,200,30,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,4,15,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_medium,0,20,4,0,3,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,3,3,11,11.0,11
griddly,mcts_medium,200,30,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,5,16,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_medium,1,26,2,2,0,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,8,15,11,11.0,11
griddly,mcts_medium,200,30,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,6,17,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_medium,0,23,4,0,2,17,13,3,26,0.14,1,0.9496402877697842,0.15757575757575756,7,7,11,11.0,11
griddly,mcts_medium,200,30,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,7,18,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_medium,1,16,1,3,0,17,13,3,26,0.14,1,0.9784172661870504,0.15757575757575756,2,3,11,11.0,11
griddly,mcts_medium,200,30,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,8,19,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_medium,1,27,1,3,0,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,3,7,11,11.0,11
griddly,mcts_medium,200,30,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,9,20,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_medium,1,17,2,2,0,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,7,11,11,11.0,11
griddly,mcts_medium,200,30,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,10,21,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_medium,0,19,4,0,1,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,3,3,11,11.0,11
griddly,mcts_medium,200,30,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,11,22,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_medium,1,18,3,1,0,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,5,5,11,11.0,11
griddly,mcts_medium,200,30,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,12,23,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_medium,1,25,1,3,0,17,13,3,26,0.14,1,0.9496402877697842,0.15757575757575756,3,3,9,9.0,9
griddly,mcts_medium,200,30,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,13,24,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_medium,1,22,3,1,0,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,5,9,11,11.0,11
griddly,mcts_medium,200,30,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,14,25,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_medium,1,27,2,2,0,17,13,3,26,0.14,1,0.9784172661870504,0.15757575757575756,3,3,11,11.0,11
griddly,mcts_medium,200,30,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,15,26,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_medium,1,25,3,1,0,17,13,3,26,0.14,1,0.9784172661870504,0.15757575757575756,4,4,10,10.0,10
griddly,mcts_medium,200,30,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,16,27,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_medium,1,33,3,1,0,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,10,13,11,11.0,11
griddly,mcts_medium,200,30,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,17,28,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_medium,1,36,2,2,0,17,13,3,24,0.14,1,0.9787234042553191,0.14545454545454545,4,13,12,12.0,12
griddly,mcts_medium,200,30,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,18,29,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_medium,1,22,3,1,0,17,13,3,24,0.14,1,0.950354609929078,0.14545454545454545,0,0,11,11.0,11
griddly,mcts_medium,200,30,1.4142135623730951,large,arena,light,normal,normal,low,normal,default,120,11,19,30,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=normal:wall_profile=normal:agent=mcts_medium,1,35,2,2,0,17,13,3,26,0.14,1,0.9784172661870504,0.15757575757575756,2,2,11,11.0,11
griddly,random,,,,large,arena,light,many,open,low,many,low,120,11,0,11,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=random,0,15,4,0,2,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,0,0,11,11.0,11
griddly,random,,,,large,arena,light,many,open,low,many,low,120,11,1,12,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=random,0,21,4,0,2,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,5,5,11,11.0,11
griddly,random,,,,large,arena,light,many,open,low,many,low,120,11,2,13,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=random,0,45,4,0,1,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,2,2,11,11.0,11
griddly,random,,,,large,arena,light,many,open,low,many,low,120,11,3,14,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=random,0,22,4,0,3,17,13,3,14,0.07,1,0.9801324503311258,0.08484848484848485,3,3,11,11.0,11
griddly,random,,,,large,arena,light,many,open,low,many,low,120,11,4,15,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=random,0,19,4,0,3,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,3,3,11,11.0,11
griddly,random,,,,large,arena,light,many,open,low,many,low,120,11,5,16,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=random,0,36,4,0,1,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,3,3,11,11.0,11
griddly,random,,,,large,arena,light,many,open,low,many,low,120,11,6,17,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=random,0,28,4,0,1,17,13,3,14,0.07,1,0.9801324503311258,0.08484848484848485,4,4,11,11.0,11
griddly,random,,,,large,arena,light,many,open,low,many,low,120,11,7,18,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=random,0,11,4,0,3,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,0,0,11,11.0,11
griddly,random,,,,large,arena,light,many,open,low,many,low,120,11,8,19,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=random,0,17,4,0,3,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,3,7,11,11.0,11
griddly,random,,,,large,arena,light,many,open,low,many,low,120,11,9,20,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=random,0,21,4,0,2,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,3,3,11,11.0,11
griddly,random,,,,large,arena,light,many,open,low,many,low,120,11,10,21,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=random,0,18,4,0,3,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,3,3,11,11.0,11
griddly,random,,,,large,arena,light,many,open,low,many,low,120,11,11,22,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=random,0,15,4,0,3,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,2,2,11,11.0,11
griddly,random,,,,large,arena,light,many,open,low,many,low,120,11,12,23,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=random,0,25,4,0,2,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,2,2,11,11.0,11
griddly,random,,,,large,arena,light,many,open,low,many,low,120,11,13,24,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=random,0,19,4,0,2,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,1,1,11,11.0,11
griddly,random,,,,large,arena,light,many,open,low,many,low,120,11,14,25,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=random,0,20,4,0,2,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,0,0,11,11.0,11
griddly,random,,,,large,arena,light,many,open,low,many,low,120,11,15,26,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=random,0,21,4,0,2,17,13,3,14,0.07,1,0.9801324503311258,0.08484848484848485,0,0,11,11.0,11
griddly,random,,,,large,arena,light,many,open,low,many,low,120,11,16,27,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=random,0,18,4,0,2,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,0,0,11,11.0,11
griddly,random,,,,large,arena,light,many,open,low,many,low,120,11,17,28,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=random,0,14,4,0,3,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,6,6,11,11.0,11
griddly,random,,,,large,arena,light,many,open,low,many,low,120,11,18,29,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=random,0,27,4,0,1,17,13,3,14,0.07,1,0.9801324503311258,0.08484848484848485,4,8,11,11.0,11
griddly,random,,,,large,arena,light,many,open,low,many,low,120,11,19,30,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=random,0,17,4,0,2,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,4,4,11,11.0,11
griddly,heuristic,,,,large,arena,light,many,open,low,many,low,120,11,0,11,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=heuristic,1,18,3,1,0,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,0,0,11,11.0,11
griddly,heuristic,,,,large,arena,light,many,open,low,many,low,120,11,1,12,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=heuristic,1,17,3,1,0,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,5,5,11,11.0,11
griddly,heuristic,,,,large,arena,light,many,open,low,many,low,120,11,2,13,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=heuristic,1,16,3,1,0,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,2,2,11,11.0,11
griddly,heuristic,,,,large,arena,light,many,open,low,many,low,120,11,3,14,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=heuristic,1,18,1,3,0,17,13,3,14,0.07,1,0.9801324503311258,0.08484848484848485,3,3,11,11.0,11
griddly,heuristic,,,,large,arena,light,many,open,low,many,low,120,11,4,15,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=heuristic,1,19,3,1,0,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,3,3,11,11.0,11
griddly,heuristic,,,,large,arena,light,many,open,low,many,low,120,11,5,16,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=heuristic,1,15,3,1,0,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,3,3,11,11.0,11
griddly,heuristic,,,,large,arena,light,many,open,low,many,low,120,11,6,17,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=heuristic,1,17,2,2,0,17,13,3,14,0.07,1,0.9801324503311258,0.08484848484848485,4,4,11,11.0,11
griddly,heuristic,,,,large,arena,light,many,open,low,many,low,120,11,7,18,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=heuristic,1,20,3,1,0,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,0,0,11,11.0,11
griddly,heuristic,,,,large,arena,light,many,open,low,many,low,120,11,8,19,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=heuristic,1,15,3,1,0,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,3,7,11,11.0,11
griddly,heuristic,,,,large,arena,light,many,open,low,many,low,120,11,9,20,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=heuristic,1,15,3,1,0,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,3,3,11,11.0,11
griddly,heuristic,,,,large,arena,light,many,open,low,many,low,120,11,10,21,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=heuristic,1,18,3,1,0,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,3,3,11,11.0,11
griddly,heuristic,,,,large,arena,light,many,open,low,many,low,120,11,11,22,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=heuristic,1,17,3,1,0,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,2,2,11,11.0,11
griddly,heuristic,,,,large,arena,light,many,open,low,many,low,120,11,12,23,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=heuristic,1,19,3,1,0,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,2,2,11,11.0,11
griddly,heuristic,,,,large,arena,light,many,open,low,many,low,120,11,13,24,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=heuristic,1,17,3,1,0,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,1,1,11,11.0,11
griddly,heuristic,,,,large,arena,light,many,open,low,many,low,120,11,14,25,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=heuristic,1,15,3,1,0,17,13,3,12,0.07,1,0.9803921568627451,0.07272727272727272,0,0,11,11.0,11
griddly,heuristic,,,,large,arena,light,many,open,low,many,low,120,11,15,26,pcg_screen,pcg_screen:size=large:map_type=arena:enemy_profile=light:item_profile=many:wall_profile=open:agent=heuristic,0,14,4,0,1,17,13,3,14,0.07,1,0.9801324503311258,0.08484848484848485,0,0,11,11.0,11
