size,map_type,enemy_profile,item_profile,wall_profile,enemy_count_setting,items,wall_density,agent,episodes,wins,win_rate,win_rate_ci_low,win_rate_ci_high,avg_turns,std_turns,avg_damage_taken,avg_final_hp,avg_remaining_enemies,avg_remaining_enemies_on_losses,avg_chokepoints,avg_reachable_floor_fraction,avg_generated_enemy_count,avg_generated_obstacle_density,avg_interior_wall_density,avg_dead_end_count,avg_avg_enemy_attack_distance,avg_max_enemy_attack_distance
medium,baseline,medium_plus,normal,open,medium_plus,normal,low,heuristic,30,10,0.3333333333333333,0.19230295526846194,0.5122027418616973,9.233333333333333,2.4177583741051447,3.6333333333333333,0.36666666666666664,0.9,1.35,3.466666666666667,0.9649628938858529,3.0,0.08999999999999998,0.09494949494949494,2.433333333333333,6.444444444444445,8.9
medium,baseline,medium_plus,normal,open,medium_plus,normal,low,mcts_medium,30,21,0.7,0.5212387898833981,0.8333543735604105,16.5,4.8287334433230695,2.6666666666666665,1.3333333333333333,0.6,2.0,3.466666666666667,0.9649628938858529,3.0,0.08999999999999998,0.09494949494949494,2.433333333333333,6.444444444444445,8.9
medium,baseline,medium_plus,normal,open,medium_plus,normal,low,mcts_small,30,18,0.6,0.42320052498273836,0.7540960567391659,16.1,5.676559991168361,3.1666666666666665,0.8333333333333334,0.9333333333333333,2.3333333333333335,3.466666666666667,0.9649628938858529,3.0,0.08999999999999998,0.09494949494949494,2.433333333333333,6.444444444444445,8.9
medium,baseline,medium_plus,normal,open,medium_plus,normal,low,random,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874,12.533333333333333,4.387355569006105,3.966666666666667,0.03333333333333333,2.566666666666667,2.6551724137931036,3.466666666666667,0.9649628938858529,3.0,0.08999999999999998,0.09494949494949494,2.433333333333333,6.444444444444445,8.9
medium,baseline,normal,many,normal,default,many,default,heuristic,30,29,0.9666666666666667,0.8332924860304112,0.9940915620051425,8.8,1.4,2.4,1.6,0.03333333333333333,1.0,9.466666666666667,0.9389494134705436,2.0,0.17999999999999997,0.19326599326599322,5.233333333333333,6.816666666666666,8.533333333333333
medium,baseline,normal,many,normal,default,many,default,mcts_medium,30,30,1.0,0.8864829086095221,1.0,17.733333333333334,7.962132600977929,2.066666666666667,1.9333333333333333,0.0,0.0,9.466666666666667,0.9389494134705436,2.0,0.17999999999999997,0.19326599326599322,5.233333333333333,6.816666666666666,8.533333333333333
medium,baseline,normal,many,normal,default,many,default,mcts_small,30,30,1.0,0.8864829086095221,1.0,17.066666666666666,5.726740395334465,2.033333333333333,1.9666666666666666,0.0,0.0,9.466666666666667,0.9389494134705436,2.0,0.17999999999999997,0.19326599326599322,5.233333333333333,6.816666666666666,8.533333333333333
medium,baseline,normal,many,normal,default,many,default,random,30,2,0.06666666666666667,0.018476635327693364,0.2132381772107209,17.133333333333333,5.499898988971424,3.8666666666666667,0.13333333333333333,1.4333333333333333,1.5357142857142858,9.466666666666667,0.9389494134705436,2.0,0.17999999999999997,0.19326599326599322,5.233333333333333,6.816666666666666,8.533333333333333
medium,baseline,normal,many,open,default,many,low,heuristic,30,26,0.8666666666666667,0.7031831605558306,0.9469043057578189,8.3,1.5307950004273376,2.6,1.4,0.16666666666666666,1.25,3.4,0.9768896881694593,2.0,0.08999999999999998,0.0962962962962963,2.466666666666667,6.183333333333334,7.566666666666666
medium,baseline,normal,many,open,default,many,low,mcts_medium,30,30,1.0,0.8864829086095221,1.0,16.1,6.095626847721788,1.8333333333333333,2.1666666666666665,0.0,0.0,3.4,0.9768896881694593,2.0,0.08999999999999998,0.0962962962962963,2.466666666666667,6.183333333333334,7.566666666666666
