size,map_type,enemy_profile,item_profile,wall_profile,enemy_count_setting,items,wall_density,agent,episodes,wins,win_rate,win_rate_ci_low,win_rate_ci_high,avg_turns,std_turns,avg_damage_taken,avg_final_hp,avg_remaining_enemies,avg_remaining_enemies_on_losses,avg_chokepoints,avg_reachable_floor_fraction,avg_generated_enemy_count,avg_generated_obstacle_density,avg_interior_wall_density,avg_dead_end_count,avg_avg_enemy_attack_distance,avg_max_enemy_attack_distance
large,baseline,normal,normal,normal,default,normal,default,heuristic,20,5,0.25,0.11186005278940309,0.4687050099580636,12.5,3.2326459750489227,3.7,0.3,0.9,1.2,12.95,0.960428497978531,3.0,0.20000000000000004,0.19909090909090904,7.7,9.333333333333332,13.0
large,baseline,normal,normal,normal,default,normal,default,mcts_medium,20,13,0.65,0.43285051021946463,0.8188104521320554,21.6,7.371566997592846,3.1,0.9,0.65,1.8571428571428572,12.95,0.960428497978531,3.0,0.20000000000000004,0.19909090909090904,7.7,9.333333333333332,13.0
large,baseline,normal,normal,normal,default,normal,default,mcts_small,20,11,0.55,0.3420820083075997,0.7418049791429071,22.8,6.794115100585213,3.1,0.9,0.9,2.0,12.95,0.960428497978531,3.0,0.20000000000000004,0.19909090909090904,7.7,9.333333333333332,13.0
large,baseline,normal,normal,normal,default,normal,default,random,20,1,0.05,0.008881219432873136,0.23613589351256675,18.65,6.574762353119693,3.9,0.1,2.3,2.4210526315789473,12.95,0.960428497978531,3.0,0.20000000000000004,0.19909090909090904,7.7,9.333333333333332,13.0
large,baseline,normal,normal,open,default,normal,low,heuristic,20,7,0.35,0.18118954786794464,0.5671494897805354,11.3,2.0024984394500787,3.55,0.45,0.75,1.1538461538461537,4.25,0.9783890299316986,3.0,0.10000000000000002,0.10181818181818174,3.3,8.833333333333334,12.15
large,baseline,normal,normal,open,default,normal,low,mcts_medium,20,15,0.75,0.5312949900419365,0.888139947210597,20.9,6.5719099202591025,2.75,1.25,0.45,1.8,4.25,0.9783890299316986,3.0,0.10000000000000002,0.10181818181818174,3.3,8.833333333333334,12.15
large,baseline,normal,normal,open,default,normal,low,mcts_small,20,17,0.85,0.6395767041130426,0.9476322080405041,21.75,6.370831970786861,2.65,1.35,0.25,1.6666666666666667,4.25,0.9783890299316986,3.0,0.10000000000000002,0.10181818181818174,3.3,8.833333333333334,12.15
large,baseline,normal,normal,open,default,normal,low,random,20,0,0.0,0.0,0.1611301254949332,16.45,4.576843890717707,4.0,0.0,2.6,2.6,4.25,0.9783890299316986,3.0,0.10000000000000002,0.10181818181818174,3.3,8.833333333333334,12.15
large,random_walk,heavy,few,normal,high,few,default,heuristic,20,0,0.0,0.0,0.1611301254949332,22.05,8.157665107124709,4.0,0.0,2.85,2.85,34.45,0.9093422723110223,5.0,0.6199999999999999,0.6154545454545455,6.55,20.990000000000002,22.05
large,random_walk,heavy,few,normal,high,few,default,mcts_medium,20,0,0.0,0.0,0.1611301254949332,32.5,17.211914478058507,4.0,0.0,4.45,4.45,34.45,0.9093422723110223,5.0,0.6199999999999999,0.6154545454545455,6.55,20.990000000000002,22.05
large,random_walk,heavy,few,normal,high,few,default,mcts_small,20,1,0.05,0.008881219432873136,0.23613589351256675,47.2,28.542249385778973,3.85,0.15,3.25,3.4210526315789473,34.45,0.9093422723110223,5.0,0.6199999999999999,0.6154545454545455,6.55,20.990000000000002,22.05
large,random_walk,heavy,few,normal,high,few,default,random,20,0,0.0,0.0,0.1611301254949332,33.4,13.532922818075924,4.0,0.0,4.35,4.35,34.45,0.9093422723110223,5.0,0.6199999999999999,0.6154545454545455,6.55,20.990000000000002,22.05
large,random_walk,heavy,few,open,high,few,low,heuristic,20,0,0.0,0.0,0.1611301254949332,18.15,3.7453304260105007,4.0,0.0,2.95,2.95,20.45,0.9499905474894129,5.0,0.30999999999999994,0.30909090909090897,6.0,17.190000000000005,18.35
large,random_walk,heavy,few,open,high,few,low,mcts_medium,20,2,0.1,0.027865893984153206,0.30103820641179335,29.4,18.892855792600546,3.9,0.1,3.5,3.888888888888889,20.45,0.9499905474894129,5.0,0.30999999999999994,0.30909090909090897,6.0,17.190000000000005,18.35
large,random_walk,heavy,few,open,high,few,low,mcts_small,20,1,0.05,0.008881219432873136,0.23613589351256675,29.9,8.196950652529267,3.95,0.05,3.15,3.3157894736842106,20.45,0.9499905474894129,5.0,0.30999999999999994,0.30909090909090897,6.0,17.190000000000005,18.35
large,random_walk,heavy,few,open,high,few,low,random,20,0,0.0,0.0,0.1611301254949332,23.4,5.695612346359258,4.0,0.0,4.65,4.65,20.45,0.9499905474894129,5.0,0.30999999999999994,0.30909090909090897,6.0,17.190000000000005,18.35
large,random_walk,heavy,many,normal,high,many,default,heuristic,20,1,0.05,0.008881219432873136,0.23613589351256675,23.3,8.056674251823763,3.95,0.05,2.3,2.4210526315789473,34.45,0.9093422723110223,5.0,0.6199999999999999,0.6154545454545455,6.55,20.990000000000002,22.05
large,random_walk,heavy,many,normal,high,many,default,mcts_medium,20,3,0.15,0.05236779195949584,0.36042329588695743,40.35,24.331615236149037,3.85,0.15,3.05,3.588235294117647,34.45,0.9093422723110223,5.0,0.6199999999999999,0.6154545454545455,6.55,20.990000000000002,22.05
large,random_walk,heavy,many,normal,high,many,default,mcts_small,20,1,0.05,0.008881219432873136,0.23613589351256675,46.25,23.42621394933462,3.9,0.1,2.15,2.263157894736842,34.45,0.9093422723110223,5.0,0.6199999999999999,0.6154545454545455,6.55,20.990000000000002,22.05
large,random_walk,heavy,many,normal,high,many,default,random,20,0,0.0,0.0,0.1611301254949332,32.1,15.33916555748715,4.0,0.0,4.55,4.55,34.45,0.9093422723110223,5.0,0.6199999999999999,0.6154545454545455,6.55,20.990000000000002,22.05
large,random_walk,heavy,many,open,high,many,low,heuristic,20,0,0.0,0.0,0.1611301254949332,17.85,3.350746185553302,4.0,0.0,2.95,2.95,20.45,0.9499905474894129,5.0,0.30999999999999994,0.30909090909090897,6.0,17.190000000000005,18.35
large,random_walk,heavy,many,open,high,many,low,mcts_medium,20,8,0.4,0.21880396741419272,0.613422057684794,38.3,22.623218161879624,3.25,0.75,2.1,3.5,20.45,0.9499905474894129,5.0,0.30999999999999994,0.30909090909090897,6.0,17.190000000000005,18.35
large,random_walk,heavy,many,open,high,many,low,mcts_small,20,5,0.25,0.11186005278940309,0.4687050099580636,30.55,10.88335885652954,3.65,0.35,2.85,3.8,20.45,0.9499905474894129,5.0,0.30999999999999994,0.30909090909090897,6.0,17.190000000000005,18.35
large,random_walk,heavy,many,open,high,many,low,random,20,0,0.0,0.0,0.1611301254949332,24.5,5.643580423808985,4.0,0.0,4.45,4.45,20.45,0.9499905474894129,5.0,0.30999999999999994,0.30909090909090897,6.0,17.190000000000005,18.35
large,random_walk,heavy,normal,normal,high,normal,default,heuristic,20,1,0.05,0.008881219432873136,0.23613589351256675,21.95,8.102314484145873,3.95,0.05,2.7,2.8421052631578947,34.45,0.9093422723110223,5.0,0.6199999999999999,0.6154545454545455,6.55,20.990000000000002,22.05
large,random_walk,heavy,normal,normal,high,normal,default,mcts_medium,20,0,0.0,0.0,0.1611301254949332,34.35,20.281210516140302,4.0,0.0,3.85,3.85,34.45,0.9093422723110223,5.0,0.6199999999999999,0.6154545454545455,6.55,20.990000000000002,22.05
large,random_walk,heavy,normal,normal,high,normal,default,mcts_small,20,3,0.15,0.05236779195949584,0.36042329588695743,51.55,33.90940135124771,3.75,0.25,2.4,2.823529411764706,34.45,0.9093422723110223,5.0,0.6199999999999999,0.6154545454545455,6.55,20.990000000000002,22.05
large,random_walk,heavy,normal,normal,high,normal,default,random,20,0,0.0,0.0,0.1611301254949332,32.7,14.124800883552307,4.0,0.0,4.45,4.45,34.45,0.9093422723110223,5.0,0.6199999999999999,0.6154545454545455,6.55,20.990000000000002,22.05
large,random_walk,heavy,normal,open,high,normal,low,heuristic,20,0,0.0,0.0,0.1611301254949332,18.8,4.296510211788167,4.0,0.0,2.8,2.8,20.45,0.9499905474894129,5.0,0.30999999999999994,0.30909090909090897,6.0,17.190000000000005,18.35
large,random_walk,heavy,normal,open,high,normal,low,mcts_medium,20,3,0.15,0.05236779195949584,0.36042329588695743,28.35,10.086005155659993,3.85,0.15,3.2,3.764705882352941,20.45,0.9499905474894129,5.0,0.30999999999999994,0.30909090909090897,6.0,17.190000000000005,18.35
large,random_walk,heavy,normal,open,high,normal,low,mcts_small,20,4,0.2,0.0806563532712,0.41602172202575993,29.7,9.854440623394105,3.75,0.25,3.05,3.8125,20.45,0.9499905474894129,5.0,0.30999999999999994,0.30909090909090897,6.0,17.190000000000005,18.35
large,random_walk,heavy,normal,open,high,normal,low,random,20,0,0.0,0.0,0.1611301254949332,23.85,5.676926985614665,4.0,0.0,4.55,4.55,20.45,0.9499905474894129,5.0,0.30999999999999994,0.30909090909090897,6.0,17.190000000000005,18.35
large,random_walk,light,few,normal,low,few,default,heuristic,20,20,1.0,0.8388698745050668,0.9999999999999999,20.7,4.648655719667783,2.55,1.45,0.0,0.0,36.6,0.9668110341151387,2.0,0.6199999999999999,0.6163636363636362,5.2,24.425,25.0
large,random_walk,light,few,normal,low,few,default,mcts_medium,20,18,0.9,0.6989617935882066,0.9721341060158468,51.5,19.267848867997692,2.5,1.5,0.1,1.0,36.6,0.9668110341151387,2.0,0.6199999999999999,0.6163636363636362,5.2,24.425,25.0
large,random_walk,light,few,normal,low,few,default,mcts_small,20,20,1.0,0.8388698745050668,0.9999999999999999,41.6,10.664895686315925,2.25,1.75,0.0,0.0,36.6,0.9668110341151387,2.0,0.6199999999999999,0.6163636363636362,5.2,24.425,25.0
large,random_walk,light,few,normal,low,few,default,random,20,3,0.15,0.05236779195949584,0.36042329588695743,39.55,11.855273088377173,3.75,0.25,1.2,1.411764705882353,36.6,0.9668110341151387,2.0,0.6199999999999999,0.6163636363636362,5.2,24.425,25.0
large,random_walk,light,few,open,low,few,low,heuristic,20,19,0.95,0.7638641064874331,0.9911187805671268,16.65,3.2446109165815242,2.2,1.8,0.05,1.0,12.5,0.9798244263988174,2.0,0.30999999999999994,0.30909090909090897,3.8,19.8,20.4
large,random_walk,light,few,open,low,few,low,mcts_medium,20,20,1.0,0.8388698745050668,0.9999999999999999,40.3,10.99136024339117,2.15,1.85,0.0,0.0,12.5,0.9798244263988174,2.0,0.30999999999999994,0.30909090909090897,3.8,19.8,20.4
large,random_walk,light,few,open,low,few,low,mcts_small,20,18,0.9,0.6989617935882066,0.9721341060158468,36.25,10.098886077186929,2.5,1.5,0.15,1.5,12.5,0.9798244263988174,2.0,0.30999999999999994,0.30909090909090897,3.8,19.8,20.4
large,random_walk,light,few,open,low,few,low,random,20,0,0.0,0.0,0.1611301254949332,32.4,5.053711507397312,4.0,0.0,1.55,1.55,12.5,0.9798244263988174,2.0,0.30999999999999994,0.30909090909090897,3.8,19.8,20.4
large,random_walk,light,many,normal,low,many,default,heuristic,20,20,1.0,0.8388698745050668,0.9999999999999999,20.25,4.978704650810289,1.95,2.05,0.0,0.0,36.6,0.9668110341151387,2.0,0.6199999999999999,0.6163636363636362,5.2,24.425,25.0
large,random_walk,light,many,normal,low,many,default,mcts_medium,20,20,1.0,0.8388698745050668,0.9999999999999999,45.45,14.674723166043032,2.25,1.75,0.0,0.0,36.6,0.9668110341151387,2.0,0.6199999999999999,0.6163636363636362,5.2,24.425,25.0
large,random_walk,light,many,normal,low,many,default,mcts_small,20,20,1.0,0.8388698745050668,0.9999999999999999,38.95,10.804975705664496,1.9,2.1,0.0,0.0,36.6,0.9668110341151387,2.0,0.6199999999999999,0.6163636363636362,5.2,24.425,25.0
large,random_walk,light,many,normal,low,many,default,random,20,2,0.1,0.027865893984153206,0.30103820641179335,40.15,11.820638730627039,3.9,0.1,1.25,1.3888888888888888,36.6,0.9668110341151387,2.0,0.6199999999999999,0.6163636363636362,5.2,24.425,25.0
large,random_walk,light,many,open,low,many,low,heuristic,20,20,1.0,0.8388698745050668,0.9999999999999999,16.9,3.1128764832546763,1.85,2.15,0.0,0.0,12.5,0.9798244263988174,2.0,0.30999999999999994,0.30909090909090897,3.8,19.8,20.4
large,random_walk,light,many,open,low,many,low,mcts_medium,20,19,0.95,0.7638641064874331,0.9911187805671268,40.65,13.495462200310147,2.35,1.65,0.1,2.0,12.5,0.9798244263988174,2.0,0.30999999999999994,0.30909090909090897,3.8,19.8,20.4
large,random_walk,light,many,open,low,many,low,mcts_small,20,18,0.9,0.6989617935882066,0.9721341060158468,31.25,6.057020719792859,1.85,2.15,0.1,1.0,12.5,0.9798244263988174,2.0,0.30999999999999994,0.30909090909090897,3.8,19.8,20.4
large,random_walk,light,many,open,low,many,low,random,20,2,0.1,0.027865893984153206,0.30103820641179335,32.35,5.052474641203061,3.85,0.15,1.35,1.5,12.5,0.9798244263988174,2.0,0.30999999999999994,0.30909090909090897,3.8,19.8,20.4
large,random_walk,light,normal,normal,low,normal,default,heuristic,20,20,1.0,0.8388698745050668,0.9999999999999999,20.5,4.914264950122246,2.5,1.5,0.0,0.0,36.6,0.9668110341151387,2.0,0.6199999999999999,0.6163636363636362,5.2,24.425,25.0
large,random_walk,light,normal,normal,low,normal,default,mcts_medium,20,18,0.9,0.6989617935882066,0.9721341060158468,52.9,15.536730672828181,2.5,1.5,0.1,1.0,36.6,0.9668110341151387,2.0,0.6199999999999999,0.6163636363636362,5.2,24.425,25.0
large,random_walk,light,normal,normal,low,normal,default,mcts_small,20,19,0.95,0.7638641064874331,0.9911187805671268,41.0,11.895377253370318,2.3,1.7,0.05,1.0,36.6,0.9668110341151387,2.0,0.6199999999999999,0.6163636363636362,5.2,24.425,25.0
large,random_walk,light,normal,normal,low,normal,default,random,20,2,0.1,0.027865893984153206,0.30103820641179335,41.25,11.291036267765683,3.85,0.15,1.2,1.3333333333333333,36.6,0.9668110341151387,2.0,0.6199999999999999,0.6163636363636362,5.2,24.425,25.0
large,random_walk,light,normal,open,low,normal,low,heuristic,20,20,1.0,0.8388698745050668,0.9999999999999999,17.3,3.2109188716004646,2.4,1.6,0.0,0.0,12.5,0.9798244263988174,2.0,0.30999999999999994,0.30909090909090897,3.8,19.8,20.4
large,random_walk,light,normal,open,low,normal,low,mcts_medium,20,20,1.0,0.8388698745050668,0.9999999999999999,43.4,12.257242756835648,2.1,1.9,0.0,0.0,12.5,0.9798244263988174,2.0,0.30999999999999994,0.30909090909090897,3.8,19.8,20.4
large,random_walk,light,normal,open,low,normal,low,mcts_small,20,20,1.0,0.8388698745050668,0.9999999999999999,33.05,7.137751746873801,2.2,1.8,0.0,0.0,12.5,0.9798244263988174,2.0,0.30999999999999994,0.30909090909090897,3.8,19.8,20.4
large,random_walk,light,normal,open,low,normal,low,random,20,0,0.0,0.0,0.1611301254949332,32.65,5.294100490168278,4.0,0.0,1.5,1.5,12.5,0.9798244263988174,2.0,0.30999999999999994,0.30909090909090897,3.8,19.8,20.4
large,random_walk,normal,few,normal,default,few,default,heuristic,20,5,0.25,0.11186005278940309,0.4687050099580636,24.9,5.812916651733448,3.65,0.35,0.75,1.0,37.85,0.9470419479981047,3.0,0.6199999999999999,0.6163636363636362,5.35,24.066666666666666,24.9
large,random_walk,normal,few,normal,default,few,default,mcts_medium,20,5,0.25,0.11186005278940309,0.4687050099580636,53.75,23.332113063329693,3.75,0.25,1.2,1.6,37.85,0.9470419479981047,3.0,0.6199999999999999,0.6163636363636362,5.35,24.066666666666666,24.9
large,random_walk,normal,few,normal,default,few,default,mcts_small,20,12,0.6,0.3865779423152061,0.7811960325858074,50.85,24.803779953869935,3.15,0.85,0.65,1.625,37.85,0.9470419479981047,3.0,0.6199999999999999,0.6163636363636362,5.35,24.066666666666666,24.9
large,random_walk,normal,few,normal,default,few,default,random,20,0,0.0,0.0,0.1611301254949332,37.0,12.19426094521517,4.0,0.0,2.35,2.35,37.85,0.9470419479981047,3.0,0.6199999999999999,0.6163636363636362,5.35,24.066666666666666,24.9
large,random_walk,normal,few,open,default,few,low,heuristic,20,11,0.55,0.3420820083075997,0.7418049791429071,21.15,3.8765319552404054,3.45,0.55,0.55,1.2222222222222223,13.75,0.9697480137434775,3.0,0.30999999999999994,0.3087878787878787,4.35,19.133333333333333,19.95
large,random_walk,normal,few,open,default,few,low,mcts_medium,20,10,0.5,0.2992949144298199,0.7007050855701801,47.6,19.933389074615487,3.1,0.9,0.9,1.8,13.75,0.9697480137434775,3.0,0.30999999999999994,0.3087878787878787,4.35,19.133333333333333,19.95
large,random_walk,normal,few,open,default,few,low,mcts_small,20,13,0.65,0.43285051021946463,0.8188104521320554,34.85,11.598599053333983,3.05,0.95,0.6,1.7142857142857142,13.75,0.9697480137434775,3.0,0.30999999999999994,0.3087878787878787,4.35,19.133333333333333,19.95
